,enrollment_id,event_trend,events_last_week,events_first_week,events_second_last_week,weekly_avg,weekly_std,max_weekly_count,min_weekly_count,first_event_month,last_event_month,session_count_3hr,session_avg_3hr,session_std_3hr,session_max_3hr,session_min_3hr,quadratic_b,quadratic_c,session_count_1hr,session_avg_1hr,sessioin_std_1hr,sessioin_max_1hr,session_min_1hr,session_dur_avg_3hr,session_dur_std_3hr,sessioin_dur_max_3hr,session_dur_min_3hr,sessioin_dur_avg_1hr,session_dur_std_1hr,session_dur_max_1hr,session_dur_min_1hr,MonCount,TueCount,WedCount,ThuCount,FriCount,SatCount,SunCount,Hr0Count,Hr1Count,Hr2Count,Hr3Count,Hr4Count,Hr5Count,Hr6Count,Hr7Count,Hr8Count,Hr9Count,Hr10Count,Hr11Count,Hr12Count,Hr13Count,Hr14Count,Hr15Count,Hr16Count,Hr17Count,Hr18Count,Hr19Count,Hr20Count,Hr21Count,Hr22Count,Hr23Count,AccCount,ProCount,PagCount,NagCount,VidCount,DisCount,WikCount,BroCount,SerCount,Course0Count,Course1Count,Course2Count,Course3Count,Course4Count,Course5Count,Course6Count,Course7Count,Course8Count,Course9Count,Course10Count,Course11Count,Course12Count,Course13Count,Course14Count,Course15Count,Course16Count,Course17Count,Course18Count,Course19Count,Course20Count,Course21Count,Course22Count,Course23Count,Course24Count,Course25Count,Course26Count,Course27Count,Course28Count,Course29Count,Course30Count,Course31Count,Course32Count,Course33Count,Course34Count,Course35Count,Course36Count,Course37Count,Course38Count,chapter,combinedopenended,problem,sequential,video
647,1182.0,-34.60000000000005,56.0,60.0,135.0,173.4,154.14356944095982,473.0,56.0,6.0,7.0,28.0,30.964285714285715,47.30937851968009,224.0,2.0,154.54285714285697,148.02857142857118,32.0,27.09375,45.281314699746744,224.0,1.0,0.6817559523809523,0.91127199887794,2.863611111111111,0.0025,0.3225,0.5824819928467666,2.1925,0.0,209.0,281.0,108.0,20.0,45.0,52.0,152.0,29.0,32.0,1.0,49.0,93.0,1.0,8.0,34.0,0.0,20.0,163.0,59.0,79.0,156.0,28.0,0.0,0.0,5.0,0.0,0.0,4.0,10.0,61.0,35.0,203.0,49.0,113.0,97.0,9.0,395.0,1.0,171.0,696.0,171.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,39.0,95.0,9.0
648,1183.0,-51.50000000000003,5.0,241.0,0.0,57.8,93.00623635004268,241.0,0.0,6.0,7.0,8.0,36.125,37.922412568295286,115.0,5.0,-179.78571428571442,224.94285714285718,12.0,24.08333333333333,24.28119414050489,83.0,3.0,1.7394097222222225,1.9526498320139531,5.570833333333334,0.007222222222222222,0.5543750000000001,0.7910671798185734,2.8208333333333333,0.0,0.0,8.0,105.0,29.0,27.0,88.0,32.0,36.0,0.0,44.0,3.0,14.0,28.0,4.0,8.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,42.0,99.0,21.0,65.0,29.0,32.0,26.0,17.0,115.0,174.0,115.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,66.0,32.0
649,1185.0,-46.30000000000002,2.0,196.0,89.0,118.8,67.99823527121862,196.0,2.0,6.0,7.0,26.0,22.84615384615385,27.58440516458573,102.0,1.0,-5.442857142857148,190.97142857142845,33.0,18.0,23.570654585220105,102.0,1.0,0.7158012820512821,1.44605818659069,5.450833333333334,0.0,0.16449494949494947,0.2374814409286884,0.8480555555555556,0.0,181.0,100.0,163.0,76.0,17.0,0.0,57.0,9.0,44.0,13.0,2.0,22.0,0.0,0.0,58.0,55.0,6.0,95.0,20.0,1.0,0.0,58.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,84.0,113.0,184.0,106.0,117.0,109.0,21.0,57.0,0.0,233.0,361.0,233.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,91.0,104.0,21.0
650,1186.0,-13.999999999999995,5.0,33.0,0.0,12.666666666666664,14.522013940527975,33.0,0.0,6.0,7.0,4.0,9.5,6.576473218982952,20.0,3.0,-52.000000000000064,32.999999999999964,4.0,9.5,6.576473218982952,20.0,3.0,0.3988194444444445,0.4104139817077056,0.9586111111111112,0.0030555555555555557,0.3988194444444445,0.4104139817077056,0.9586111111111112,0.0030555555555555557,33.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,17.0,0.0,9.0,8.0,4.0,0.0,0.0,14.0,24.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,4.0
651,1187.0,0.0,73.0,73.0,0.0,73.0,0.0,73.0,73.0,7.0,7.0,1.0,73.0,0.0,73.0,73.0,0.0,0.0,1.0,73.0,0.0,73.0,73.0,3.713888888888889,0.0,3.713888888888889,3.713888888888889,3.713888888888889,0.0,3.713888888888889,3.713888888888889,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,9.0,16.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,21.0,11.0,13.0,0.0,1.0,35.0,38.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,13.0
652,1188.0,2.4999999999999987,11.0,6.0,30.0,15.666666666666664,10.338708279513883,30.0,6.0,6.0,7.0,5.0,9.4,10.461357464497617,29.0,1.0,45.500000000000036,6.000000000000001,5.0,9.4,10.461357464497617,29.0,1.0,0.0613888888888889,0.0977725693057208,0.25527777777777777,0.0,0.0613888888888889,0.0977725693057208,0.25527777777777777,0.0,0.0,0.0,0.0,0.0,30.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,13.0,7.0,7.0,1.0,0.0,21.0,26.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,7.0
653,1190.0,0.3999999999999991,17.0,15.0,0.0,13.0,12.312595177297109,33.0,0.0,6.0,7.0,3.0,21.66666666666667,8.055363982396383,33.0,15.0,0.9714285714285718,11.914285714285702,3.0,21.66666666666667,8.055363982396383,33.0,15.0,0.17046296296296296,0.04184673026676283,0.22194444444444444,0.11944444444444445,0.17046296296296296,0.04184673026676283,0.22194444444444444,0.11944444444444445,33.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,7.0,20.0,0.0,1.0,1.0,19.0,46.0,19.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,10.0,0.0
654,1191.0,9.900000000000002,35.0,11.0,28.0,18.75,13.460590625971804,35.0,1.0,6.0,7.0,5.0,15.0,8.87693640846886,28.0,1.0,-2.8500000000000143,8.150000000000013,5.0,15.0,8.87693640846886,28.0,1.0,0.3246111111111111,0.24863718671446544,0.6497222222222222,0.0,0.3246111111111111,0.24863718671446544,0.6497222222222222,0.0,0.0,0.0,29.0,0.0,29.0,0.0,17.0,0.0,46.0,0.0,0.0,0.0,1.0,11.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,16.0,6.0,4.0,0.0,0.0,45.0,30.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,20.0,4.0
655,1192.0,1.8999999999999968,48.0,44.0,33.0,39.6,10.70700705145934,51.0,22.0,6.0,7.0,30.0,6.6,8.384907075613103,38.0,1.0,-5.814285714285731,39.65714285714285,36.0,5.5,7.826237921249263,38.0,1.0,0.7564166666666667,1.4903029930385534,7.746111111111111,0.0,0.2790895061728395,0.5086767148387055,2.106388888888889,0.0,21.0,44.0,4.0,3.0,40.0,34.0,52.0,8.0,18.0,7.0,0.0,17.0,33.0,18.0,9.0,4.0,5.0,20.0,5.0,24.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,2.0,112.0,15.0,32.0,23.0,14.0,2.0,0.0,59.0,139.0,59.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,15.0,88.0,14.0
656,1195.0,-14.599999999999996,5.0,55.0,40.0,34.0,18.179658962697843,55.0,5.0,6.0,7.0,8.0,17.0,11.31370849898476,35.0,5.0,-2.6000000000000023,51.899999999999984,10.0,13.6,12.07642331156042,35.0,1.0,0.9594791666666668,0.5745173000338584,1.6683333333333332,0.016944444444444446,0.5251388888888889,0.6435944616126824,1.6683333333333332,0.0,35.0,7.0,29.0,0.0,27.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,7.0,49.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,23.0,27.0,26.0,17.0,4.0,0.0,64.0,72.0,64.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,28.0,17.0
657,1196.0,4.399999999999996,62.0,1.0,24.0,51.0,35.14541221838208,102.0,1.0,6.0,7.0,21.0,12.142857142857142,10.52564086629686,49.0,1.0,42.11428571428567,23.342857142857103,25.0,10.2,10.047885349664377,49.0,1.0,0.6040079365079365,0.7358564377831854,2.4786111111111118,0.0,0.2402888888888889,0.3072176660301091,1.022222222222222,0.0,11.0,18.0,32.0,62.0,80.0,16.0,36.0,4.0,0.0,14.0,10.0,3.0,0.0,5.0,12.0,24.0,38.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,47.0,5.0,119.0,5.0,60.0,38.0,20.0,13.0,0.0,96.0,159.0,96.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,52.0,18.0
658,1202.0,3.299999999999997,62.0,52.0,49.0,41.6,18.293168123646602,62.0,9.0,6.0,7.0,14.0,14.857142857142858,11.807123411962205,47.0,3.0,-32.41428571428574,52.85714285714285,22.0,9.454545454545457,7.011207085330487,24.0,1.0,1.5506150793650797,1.4469250646183918,4.463055555555556,0.0030555555555555557,0.3014646464646465,0.423915283921265,1.7052777777777777,0.0,7.0,20.0,6.0,10.0,49.0,48.0,68.0,6.0,0.0,0.0,6.0,2.0,9.0,12.0,53.0,45.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,88.0,41.0,53.0,26.0,0.0,0.0,0.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,41.0,61.0,0.0
659,1203.0,4.1000000000000005,37.0,38.0,61.0,30.8,20.565991344936425,61.0,0.0,6.0,7.0,11.0,14.0,12.919330126174922,49.0,1.0,-16.1857142857143,32.74285714285714,12.0,12.833333333333336,12.908868613820847,49.0,1.0,0.6410353535353536,0.5350726202182787,1.4277777777777778,0.0,0.47,0.4983672157026812,1.32,0.0,90.0,6.0,46.0,0.0,0.0,3.0,9.0,5.0,0.0,0.0,0.0,3.0,1.0,6.0,17.0,48.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,12.0,4.0,75.0,35.0,18.0,20.0,6.0,0.0,0.0,68.0,86.0,68.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,35.0,58.0,6.0
660,1204.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,7.0,7.0,1.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
661,1206.0,21.5,74.0,31.0,116.0,73.66666666666667,34.70190516703978,116.0,31.0,6.0,7.0,9.0,24.555555555555557,17.745804581559938,54.0,7.0,148.50000000000014,31.0,11.0,20.09090909090909,15.756410213304214,54.0,2.0,0.8328086419753087,1.0385502224486245,3.411666666666666,0.11138888888888887,0.2638383838383838,0.2757775411797729,1.0572222222222225,0.0,7.0,102.0,11.0,45.0,31.0,0.0,25.0,0.0,0.0,0.0,0.0,9.0,42.0,21.0,0.0,56.0,45.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,97.0,44.0,45.0,12.0,21.0,2.0,0.0,135.0,86.0,135.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,46.0,73.0,20.0
662,1212.0,-5.9,21.0,51.0,77.0,49.4,24.613817257792427,77.0,21.0,6.0,7.0,17.0,14.529411764705882,12.228787862873233,40.0,1.0,9.242857142857137,53.628571428571384,19.0,13.0,11.978050100518296,39.0,1.0,0.6255882352941177,0.8349013346398788,2.863611111111111,0.0,0.36105263157894735,0.373080049085834,1.1705555555555556,0.0,40.0,30.0,48.0,0.0,54.0,18.0,57.0,35.0,0.0,0.0,5.0,2.0,37.0,44.0,18.0,29.0,13.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,50.0,9.0,33.0,4.0,33.0,1.0,80.0,167.0,80.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,47.0,76.0,4.0
663,1213.0,0.0,56.0,56.0,0.0,56.0,0.0,56.0,56.0,7.0,7.0,1.0,56.0,0.0,56.0,56.0,0.0,0.0,2.0,28.0,18.0,46.0,10.0,1.5888888888888888,0.0,1.5888888888888888,1.5888888888888888,0.2123611111111111,0.1701388888888889,0.3825,0.042222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,16.0,9.0,1.0,0.0,0.0,25.0,31.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,13.0,1.0
664,1216.0,15.600000000000033,194.0,141.0,70.0,119.5,51.53882032022076,194.0,70.0,6.0,7.0,11.0,43.45454545454545,39.58963049808885,153.0,6.0,-128.40000000000032,144.10000000000016,14.0,34.142857142857146,38.044817824052025,149.0,4.0,1.6356060606060607,0.973758359433738,3.1558333333333333,0.24555555555555555,0.933313492063492,0.9795339537666023,3.1558333333333333,0.005,59.0,153.0,0.0,0.0,112.0,67.0,87.0,0.0,0.0,0.0,0.0,0.0,18.0,85.0,123.0,213.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,222.0,77.0,92.0,33.0,54.0,0.0,0.0,244.0,234.0,244.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,77.0,164.0,54.0
665,1222.0,-2.000000000000001,2.0,6.0,20.0,9.333333333333334,7.717224601860151,20.0,2.0,6.0,7.0,3.0,9.333333333333334,7.717224601860151,20.0,2.0,30.000000000000032,6.000000000000008,3.0,9.333333333333334,7.717224601860151,20.0,2.0,0.6960185185185184,0.6788004705914481,1.6186111111111108,0.005,0.6960185185185184,0.6788004705914481,1.6186111111111108,0.005,0.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,8.0,2.0,0.0,0.0,4.0,24.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0
666,1223.0,28.499999999999986,58.0,6.0,182.0,102.6,104.54396204468243,266.0,1.0,6.0,7.0,15.0,34.2,32.81097377402871,105.0,1.0,196.21428571428586,-38.25714285714314,20.0,25.65,30.038766619153986,100.0,1.0,1.7011666666666667,1.7154038151325168,6.601944444444443,0.0,0.8833472222222222,1.0120603582734482,3.301111111111111,0.0,25.0,105.0,23.0,30.0,70.0,107.0,153.0,0.0,6.0,0.0,4.0,1.0,9.0,53.0,76.0,206.0,101.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,151.0,195.0,71.0,33.0,43.0,17.0,3.0,347.0,166.0,347.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,228.0,120.0,43.0
667,1225.0,6.000000000000004,54.0,28.0,0.0,25.0,19.519221295943137,54.0,0.0,6.0,7.0,3.0,33.333333333333336,15.173075568988054,54.0,18.0,-42.00000000000009,32.00000000000006,3.0,33.333333333333336,15.173075568988054,54.0,18.0,0.3332407407407407,0.3305442990095,0.8002777777777778,0.0825,0.3332407407407407,0.3305442990095,0.8002777777777778,0.0825,0.0,18.0,0.0,28.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,18.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,24.0,20.0,8.0,2.0,8.0,1.0,54.0,46.0,54.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,30.0,2.0
668,1227.0,10.599999999999998,61.0,2.0,44.0,37.8,21.58147353634594,61.0,2.0,6.0,7.0,10.0,18.9,21.04019961882491,56.0,2.0,18.02857142857141,12.885714285714267,12.0,15.75,16.482945731876928,56.0,2.0,1.0475833333333333,1.6904468510802584,5.524722222222223,0.0,0.6037037037037037,0.7458705188789706,2.379166666666667,0.0,68.0,4.0,0.0,56.0,7.0,0.0,54.0,2.0,10.0,5.0,27.0,0.0,0.0,0.0,0.0,2.0,30.0,57.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,13.0,27.0,5.0,73.0,58.0,5.0,32.0,21.0,0.0,0.0,113.0,76.0,113.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,73.0,21.0
669,1228.0,0.0,70.0,70.0,0.0,70.0,0.0,70.0,70.0,7.0,7.0,1.0,70.0,0.0,70.0,70.0,0.0,0.0,1.0,70.0,0.0,70.0,70.0,1.0733333333333333,0.0,1.0733333333333333,1.0733333333333333,1.0733333333333333,0.0,1.0733333333333333,1.0733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,26.0,1.0,2.0,1.0,24.0,46.0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,12.0,1.0
670,1230.0,-0.9000000000000102,9.0,14.0,71.0,43.8,27.021472942828265,71.0,9.0,6.0,7.0,6.0,36.5,29.44344862047696,71.0,2.0,57.671428571428606,16.314285714285642,8.0,27.375,26.795230452451797,71.0,2.0,1.9827777777777782,1.048035799992464,3.0794444444444444,0.00027777777777777783,1.11,1.0936509390766371,3.0794444444444444,0.00027777777777777783,64.0,0.0,0.0,0.0,5.0,9.0,141.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,44.0,35.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,23.0,49.0,25.0,29.0,8.0,1.0,99.0,120.0,99.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,63.0,29.0
671,1233.0,0.0,13.0,13.0,0.0,13.0,0.0,13.0,13.0,7.0,7.0,1.0,13.0,0.0,13.0,13.0,0.0,0.0,1.0,13.0,0.0,13.0,13.0,0.385,0.0,0.385,0.385,0.385,0.0,0.385,0.385,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,11.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
