enrollment_id,chapter,combinedopenended,problem,sequential,video
194378,0.0,0.0,0.0,1.0,0.0
194383,0.0,0.0,0.0,1.0,1.0
194387,1.0,0.0,0.0,4.0,0.0
194397,0.0,0.0,0.0,3.0,0.0
194398,0.0,0.0,0.0,1.0,1.0
194401,0.0,0.0,0.0,2.0,1.0
194406,2.0,0.0,54.0,6.0,4.0
194413,0.0,0.0,0.0,1.0,1.0
194414,2.0,0.0,17.0,17.0,1.0
194416,3.0,0.0,0.0,10.0,3.0
194417,1.0,0.0,0.0,2.0,1.0
194423,0.0,0.0,0.0,1.0,1.0
194430,0.0,0.0,10.0,2.0,1.0
194434,0.0,0.0,0.0,1.0,0.0
194436,0.0,0.0,0.0,1.0,0.0
194437,1.0,0.0,0.0,13.0,4.0
194439,0.0,0.0,0.0,3.0,1.0
194448,1.0,0.0,0.0,1.0,1.0
194450,0.0,0.0,0.0,2.0,1.0
194451,0.0,0.0,0.0,1.0,0.0
194452,3.0,0.0,14.0,21.0,1.0
194453,0.0,0.0,0.0,3.0,1.0
194458,0.0,0.0,0.0,1.0,0.0
194459,0.0,0.0,0.0,2.0,1.0
194461,0.0,0.0,3.0,3.0,2.0
194462,0.0,0.0,0.0,1.0,1.0
194463,0.0,0.0,0.0,2.0,0.0
194465,0.0,0.0,0.0,2.0,0.0
194470,0.0,0.0,0.0,2.0,1.0
194476,0.0,0.0,0.0,2.0,0.0
194478,2.0,0.0,0.0,22.0,1.0
194479,0.0,0.0,0.0,2.0,1.0
194483,0.0,0.0,0.0,2.0,2.0
194484,0.0,0.0,0.0,1.0,1.0
194489,0.0,0.0,0.0,1.0,1.0
194490,0.0,0.0,0.0,2.0,2.0
194492,2.0,0.0,0.0,14.0,0.0
194494,0.0,0.0,0.0,1.0,1.0
194498,1.0,0.0,0.0,2.0,2.0
194502,0.0,0.0,0.0,1.0,1.0
194503,0.0,0.0,0.0,3.0,1.0
194504,1.0,0.0,0.0,5.0,0.0
194507,0.0,0.0,0.0,1.0,1.0
194509,0.0,0.0,0.0,2.0,2.0
194511,0.0,0.0,0.0,1.0,0.0
194512,0.0,0.0,0.0,4.0,0.0
194515,0.0,0.0,0.0,1.0,0.0
194522,1.0,0.0,0.0,12.0,4.0
194523,1.0,0.0,0.0,2.0,1.0
194527,0.0,0.0,1.0,7.0,3.0
194531,0.0,0.0,0.0,4.0,2.0
194538,0.0,0.0,19.0,17.0,0.0
194539,3.0,0.0,2.0,16.0,8.0
194546,0.0,0.0,0.0,1.0,0.0
194548,0.0,0.0,0.0,1.0,0.0
194551,0.0,0.0,0.0,2.0,1.0
194553,2.0,0.0,7.0,4.0,2.0
194554,0.0,0.0,3.0,6.0,1.0
194555,0.0,0.0,0.0,7.0,5.0
194557,0.0,0.0,0.0,3.0,2.0
194562,0.0,0.0,0.0,2.0,0.0
194568,1.0,0.0,0.0,6.0,3.0
194571,1.0,0.0,0.0,2.0,0.0
194573,0.0,0.0,37.0,22.0,3.0
194578,0.0,0.0,5.0,4.0,0.0
194583,0.0,0.0,0.0,3.0,1.0
194585,0.0,0.0,0.0,3.0,0.0
194586,0.0,0.0,0.0,1.0,0.0
194587,0.0,0.0,0.0,4.0,2.0
194596,0.0,0.0,0.0,1.0,1.0
194600,0.0,0.0,25.0,17.0,0.0
194602,0.0,0.0,0.0,3.0,3.0
194609,2.0,0.0,9.0,13.0,2.0
194610,2.0,0.0,0.0,9.0,1.0
194611,0.0,0.0,0.0,3.0,0.0
194622,0.0,0.0,7.0,16.0,10.0
194624,4.0,0.0,4.0,12.0,1.0
194625,0.0,0.0,0.0,1.0,1.0
194626,0.0,0.0,0.0,1.0,0.0
194633,0.0,0.0,0.0,7.0,1.0
194634,0.0,0.0,0.0,1.0,1.0
194636,1.0,0.0,0.0,8.0,3.0
194637,0.0,0.0,0.0,4.0,2.0
194638,0.0,0.0,0.0,1.0,0.0
194642,0.0,0.0,6.0,9.0,8.0
194643,1.0,0.0,0.0,6.0,3.0
194647,0.0,0.0,2.0,2.0,1.0
194648,1.0,0.0,0.0,5.0,0.0
194649,1.0,0.0,0.0,3.0,2.0
194654,0.0,0.0,0.0,2.0,1.0
194655,1.0,0.0,0.0,2.0,1.0
194656,0.0,0.0,0.0,3.0,1.0
194658,0.0,0.0,0.0,1.0,1.0
194659,2.0,0.0,0.0,10.0,0.0
194667,0.0,0.0,0.0,2.0,1.0
194668,0.0,0.0,0.0,4.0,3.0
194674,0.0,0.0,0.0,1.0,1.0
194678,0.0,0.0,0.0,4.0,2.0
194681,0.0,0.0,0.0,1.0,0.0
194685,0.0,0.0,0.0,1.0,1.0
194690,0.0,0.0,0.0,1.0,1.0
194691,0.0,0.0,0.0,1.0,0.0
194692,4.0,0.0,7.0,15.0,0.0
194695,1.0,0.0,0.0,4.0,1.0
194697,0.0,0.0,0.0,2.0,0.0
194701,0.0,0.0,0.0,2.0,2.0
194714,0.0,0.0,2.0,3.0,2.0
194719,0.0,0.0,0.0,1.0,1.0
194721,0.0,0.0,5.0,2.0,0.0
194722,1.0,0.0,0.0,2.0,2.0
194723,0.0,0.0,22.0,19.0,14.0
194726,0.0,0.0,0.0,17.0,0.0
194727,0.0,0.0,0.0,6.0,1.0
194729,0.0,0.0,0.0,2.0,1.0
194733,0.0,0.0,0.0,1.0,1.0
194734,0.0,0.0,0.0,2.0,2.0
194735,0.0,0.0,0.0,3.0,1.0
194737,0.0,0.0,0.0,1.0,1.0
194739,0.0,0.0,0.0,3.0,1.0
194741,0.0,0.0,17.0,2.0,0.0
194742,1.0,0.0,5.0,4.0,1.0
194743,1.0,0.0,0.0,25.0,1.0
194744,0.0,0.0,0.0,6.0,0.0
194748,0.0,0.0,0.0,3.0,2.0
194749,0.0,0.0,30.0,21.0,2.0
194752,0.0,0.0,0.0,3.0,1.0
194753,0.0,0.0,0.0,2.0,2.0
194755,0.0,0.0,4.0,2.0,0.0
194763,0.0,0.0,0.0,1.0,0.0
194766,0.0,0.0,0.0,4.0,0.0
194767,3.0,0.0,0.0,3.0,0.0
194771,2.0,0.0,0.0,7.0,0.0
194772,0.0,0.0,1.0,3.0,2.0
194775,0.0,0.0,0.0,1.0,0.0
194777,4.0,0.0,0.0,12.0,2.0
194778,2.0,0.0,16.0,19.0,6.0
194781,0.0,0.0,0.0,1.0,1.0
194784,1.0,0.0,14.0,12.0,3.0
194786,1.0,0.0,28.0,12.0,9.0
194788,0.0,0.0,0.0,5.0,0.0
194795,1.0,0.0,0.0,2.0,2.0
194796,0.0,0.0,0.0,1.0,1.0
194800,0.0,0.0,0.0,1.0,1.0
194801,0.0,0.0,16.0,9.0,0.0
194803,1.0,0.0,0.0,5.0,0.0
194807,2.0,0.0,0.0,5.0,1.0
194808,5.0,0.0,13.0,13.0,0.0
194809,0.0,0.0,0.0,1.0,0.0
194810,0.0,0.0,0.0,2.0,2.0
194811,0.0,0.0,2.0,4.0,2.0
194815,0.0,0.0,5.0,15.0,5.0
194816,0.0,0.0,0.0,2.0,1.0
194820,0.0,0.0,0.0,1.0,1.0
194822,0.0,0.0,0.0,1.0,1.0
194823,0.0,0.0,0.0,2.0,1.0
194824,0.0,0.0,14.0,12.0,10.0
194829,0.0,0.0,5.0,8.0,1.0
194831,0.0,0.0,0.0,2.0,1.0
194833,1.0,0.0,0.0,4.0,3.0
194837,0.0,0.0,0.0,1.0,1.0
194850,0.0,0.0,0.0,10.0,2.0
194862,0.0,0.0,0.0,1.0,1.0
194868,0.0,0.0,3.0,17.0,0.0
194871,2.0,0.0,0.0,3.0,0.0
194873,0.0,0.0,3.0,6.0,4.0
194875,0.0,0.0,0.0,2.0,0.0
194876,0.0,0.0,6.0,6.0,0.0
194883,1.0,0.0,7.0,2.0,1.0
194886,0.0,0.0,0.0,2.0,0.0
194887,0.0,0.0,0.0,1.0,1.0
194889,0.0,0.0,0.0,1.0,0.0
194890,1.0,0.0,2.0,3.0,2.0
194892,0.0,0.0,0.0,1.0,1.0
194896,0.0,0.0,0.0,3.0,3.0
194902,0.0,0.0,0.0,5.0,3.0
194904,0.0,0.0,0.0,1.0,1.0
194907,0.0,0.0,0.0,9.0,1.0
194914,0.0,0.0,4.0,17.0,1.0
194916,0.0,0.0,0.0,1.0,1.0
194917,0.0,0.0,0.0,1.0,1.0
194918,2.0,0.0,3.0,26.0,4.0
194919,0.0,0.0,0.0,1.0,0.0
194922,0.0,0.0,1.0,4.0,0.0
194923,4.0,0.0,0.0,2.0,1.0
194927,0.0,0.0,0.0,3.0,0.0
194933,0.0,0.0,2.0,4.0,2.0
194936,0.0,0.0,0.0,3.0,1.0
194943,2.0,0.0,0.0,16.0,12.0
194948,0.0,0.0,0.0,9.0,0.0
194949,0.0,0.0,0.0,2.0,0.0
194951,0.0,0.0,0.0,11.0,0.0
194956,0.0,0.0,0.0,1.0,1.0
194961,3.0,0.0,0.0,39.0,18.0
194962,1.0,0.0,0.0,7.0,0.0
194963,0.0,0.0,2.0,11.0,0.0
194965,0.0,0.0,0.0,2.0,1.0
194966,0.0,0.0,1.0,11.0,5.0
194967,1.0,0.0,5.0,8.0,7.0
194968,1.0,0.0,0.0,11.0,0.0
194970,0.0,0.0,5.0,3.0,2.0
194972,1.0,0.0,0.0,4.0,2.0
194973,0.0,0.0,0.0,2.0,1.0
194979,0.0,0.0,6.0,8.0,1.0
194980,0.0,0.0,0.0,2.0,1.0
194981,0.0,0.0,2.0,10.0,8.0
194982,0.0,0.0,0.0,1.0,1.0
194984,0.0,0.0,0.0,1.0,1.0
194987,0.0,0.0,0.0,2.0,1.0
194988,1.0,0.0,0.0,10.0,4.0
194992,2.0,0.0,5.0,5.0,2.0
195002,3.0,0.0,2.0,7.0,1.0
195004,0.0,0.0,0.0,2.0,2.0
195005,0.0,0.0,3.0,5.0,3.0
195006,0.0,0.0,0.0,2.0,0.0
195014,0.0,0.0,0.0,4.0,1.0
195016,0.0,0.0,0.0,1.0,1.0
195022,0.0,0.0,0.0,4.0,4.0
195024,0.0,0.0,0.0,5.0,0.0
195027,1.0,0.0,3.0,5.0,2.0
195030,0.0,0.0,0.0,1.0,1.0
195031,1.0,0.0,15.0,18.0,4.0
195032,2.0,0.0,0.0,63.0,2.0
195033,1.0,0.0,0.0,3.0,0.0
195034,3.0,0.0,17.0,27.0,2.0
195036,0.0,0.0,0.0,4.0,1.0
195037,1.0,0.0,0.0,14.0,0.0
195038,0.0,0.0,0.0,3.0,3.0
195039,1.0,0.0,0.0,3.0,3.0
195040,0.0,0.0,0.0,2.0,0.0
195041,0.0,0.0,4.0,5.0,1.0
195042,0.0,0.0,0.0,3.0,0.0
195047,0.0,0.0,0.0,6.0,4.0
195049,0.0,0.0,0.0,15.0,2.0
195051,0.0,0.0,0.0,4.0,4.0
195057,0.0,0.0,0.0,2.0,1.0
195060,0.0,0.0,0.0,3.0,0.0
195062,1.0,0.0,25.0,18.0,7.0
195072,2.0,0.0,0.0,3.0,0.0
195076,0.0,0.0,1.0,1.0,0.0
195078,0.0,0.0,0.0,1.0,1.0
195079,0.0,0.0,0.0,2.0,1.0
195080,0.0,0.0,0.0,8.0,3.0
195083,2.0,0.0,0.0,7.0,3.0
195084,0.0,0.0,0.0,1.0,1.0
195090,0.0,0.0,0.0,6.0,1.0
195091,0.0,0.0,0.0,2.0,2.0
195092,0.0,0.0,0.0,1.0,0.0
195095,1.0,0.0,0.0,4.0,3.0
195098,0.0,0.0,0.0,1.0,1.0
195104,1.0,0.0,0.0,6.0,2.0
195106,2.0,0.0,0.0,3.0,2.0
195108,0.0,0.0,0.0,9.0,0.0
195119,0.0,0.0,0.0,2.0,1.0
195124,2.0,0.0,10.0,20.0,0.0
195131,0.0,0.0,0.0,2.0,1.0
195132,0.0,0.0,3.0,7.0,4.0
195136,0.0,0.0,0.0,9.0,7.0
195141,1.0,0.0,0.0,11.0,0.0
195144,0.0,0.0,13.0,12.0,3.0
195147,0.0,0.0,2.0,6.0,4.0
195149,0.0,0.0,0.0,1.0,0.0
195150,0.0,0.0,0.0,3.0,1.0
195151,0.0,0.0,0.0,16.0,0.0
195156,0.0,0.0,7.0,4.0,3.0
195158,0.0,0.0,0.0,3.0,1.0
195159,0.0,0.0,5.0,5.0,3.0
195160,0.0,0.0,26.0,19.0,7.0
195164,0.0,0.0,0.0,2.0,1.0
195165,1.0,0.0,0.0,13.0,0.0
195166,0.0,0.0,0.0,2.0,2.0
195167,2.0,0.0,0.0,26.0,15.0
195169,1.0,0.0,0.0,2.0,1.0
195176,0.0,0.0,0.0,2.0,1.0
195179,0.0,0.0,0.0,2.0,2.0
195181,0.0,0.0,0.0,2.0,1.0
195182,0.0,0.0,0.0,1.0,1.0
195187,0.0,0.0,0.0,1.0,0.0
195191,0.0,0.0,2.0,7.0,4.0
195196,1.0,0.0,0.0,1.0,0.0
195197,0.0,0.0,5.0,2.0,0.0
195199,2.0,0.0,0.0,6.0,2.0
195204,0.0,0.0,4.0,6.0,3.0
195206,0.0,0.0,3.0,8.0,4.0
195208,7.0,0.0,0.0,18.0,0.0
195209,0.0,0.0,5.0,4.0,3.0
195211,1.0,0.0,0.0,4.0,1.0
195212,0.0,0.0,0.0,39.0,2.0
195213,0.0,0.0,0.0,1.0,0.0
195217,0.0,0.0,0.0,1.0,1.0
195219,0.0,0.0,0.0,5.0,1.0
195221,0.0,0.0,5.0,3.0,2.0
195223,1.0,0.0,0.0,2.0,2.0
195227,0.0,0.0,0.0,2.0,1.0
195229,1.0,0.0,6.0,11.0,2.0
195231,1.0,0.0,0.0,5.0,0.0
195235,1.0,0.0,18.0,20.0,3.0
195237,0.0,0.0,0.0,1.0,1.0
195238,2.0,0.0,9.0,17.0,7.0
195241,0.0,0.0,0.0,2.0,0.0
195242,0.0,0.0,0.0,1.0,1.0
195248,0.0,0.0,4.0,4.0,2.0
195250,0.0,0.0,0.0,1.0,0.0
195253,1.0,0.0,0.0,8.0,6.0
195254,0.0,0.0,0.0,1.0,1.0
195255,0.0,0.0,6.0,5.0,0.0
195259,0.0,0.0,0.0,1.0,0.0
195260,1.0,0.0,0.0,3.0,0.0
195262,0.0,0.0,0.0,3.0,0.0
195263,0.0,0.0,0.0,4.0,1.0
195264,0.0,0.0,12.0,9.0,1.0
195265,3.0,0.0,0.0,6.0,1.0
195268,0.0,0.0,0.0,1.0,1.0
195275,0.0,0.0,11.0,7.0,0.0
195279,0.0,0.0,8.0,14.0,2.0
195280,0.0,0.0,0.0,1.0,1.0
195284,2.0,0.0,0.0,6.0,4.0
195286,0.0,0.0,0.0,1.0,0.0
195290,0.0,0.0,5.0,13.0,4.0
195296,3.0,0.0,0.0,13.0,9.0
195297,1.0,0.0,5.0,5.0,3.0
195298,0.0,0.0,2.0,6.0,4.0
195300,1.0,0.0,0.0,14.0,2.0
195301,0.0,0.0,0.0,2.0,2.0
195303,0.0,0.0,0.0,2.0,0.0
195304,0.0,0.0,3.0,9.0,7.0
195309,2.0,0.0,14.0,26.0,11.0
195312,0.0,0.0,0.0,2.0,2.0
195313,0.0,0.0,6.0,7.0,3.0
195318,1.0,0.0,0.0,2.0,0.0
195319,1.0,0.0,1.0,4.0,0.0
195320,1.0,0.0,0.0,3.0,0.0
195323,0.0,0.0,0.0,2.0,2.0
195325,0.0,0.0,7.0,3.0,2.0
195326,0.0,0.0,0.0,3.0,1.0
195328,0.0,0.0,0.0,1.0,0.0
195335,0.0,0.0,0.0,2.0,0.0
195336,0.0,0.0,0.0,11.0,8.0
195339,0.0,0.0,0.0,1.0,1.0
195343,0.0,0.0,0.0,1.0,1.0
195350,5.0,0.0,2.0,8.0,4.0
195355,0.0,0.0,0.0,2.0,2.0
195357,0.0,0.0,0.0,2.0,2.0
195359,0.0,0.0,12.0,16.0,4.0
195361,0.0,0.0,0.0,8.0,3.0
195362,0.0,0.0,0.0,7.0,1.0
195364,1.0,0.0,0.0,7.0,3.0
195368,0.0,0.0,0.0,2.0,2.0
195369,0.0,0.0,0.0,1.0,1.0
195374,0.0,0.0,0.0,2.0,0.0
195375,0.0,0.0,0.0,1.0,1.0
195376,0.0,0.0,19.0,15.0,12.0
195377,0.0,0.0,0.0,2.0,1.0
195379,0.0,0.0,0.0,1.0,0.0
195382,0.0,0.0,0.0,1.0,1.0
195387,5.0,0.0,95.0,47.0,3.0
195388,0.0,0.0,0.0,3.0,2.0
195391,0.0,0.0,0.0,3.0,1.0
195393,0.0,0.0,0.0,1.0,1.0
195395,0.0,0.0,0.0,1.0,0.0
195398,0.0,0.0,0.0,1.0,1.0
195399,0.0,0.0,0.0,5.0,5.0
195407,1.0,0.0,28.0,15.0,7.0
195408,1.0,0.0,0.0,2.0,2.0
195410,1.0,0.0,0.0,3.0,2.0
195413,0.0,0.0,0.0,2.0,1.0
195414,0.0,0.0,0.0,4.0,1.0
195418,0.0,0.0,4.0,30.0,10.0
195421,0.0,0.0,2.0,2.0,0.0
195423,0.0,0.0,0.0,1.0,0.0
195424,3.0,0.0,0.0,11.0,0.0
195427,0.0,0.0,0.0,2.0,1.0
195430,0.0,0.0,0.0,1.0,1.0
195434,0.0,0.0,0.0,2.0,1.0
195442,0.0,0.0,1.0,8.0,1.0
195450,1.0,0.0,0.0,8.0,0.0
195452,0.0,0.0,0.0,1.0,1.0
195453,0.0,0.0,0.0,3.0,3.0
195454,0.0,0.0,0.0,1.0,1.0
195457,0.0,0.0,6.0,4.0,3.0
195460,0.0,0.0,0.0,1.0,0.0
195461,0.0,0.0,0.0,5.0,5.0
195463,0.0,0.0,0.0,1.0,1.0
195464,0.0,0.0,0.0,1.0,0.0
195466,0.0,0.0,4.0,3.0,1.0
195470,0.0,0.0,0.0,2.0,0.0
195477,0.0,0.0,0.0,1.0,0.0
195480,0.0,0.0,0.0,5.0,0.0
195481,1.0,0.0,6.0,3.0,2.0
195483,0.0,0.0,0.0,1.0,0.0
195484,0.0,0.0,0.0,11.0,10.0
195486,0.0,0.0,0.0,1.0,1.0
195487,0.0,0.0,0.0,2.0,1.0
195491,0.0,0.0,0.0,3.0,2.0
195499,0.0,0.0,0.0,1.0,0.0
195500,0.0,0.0,0.0,1.0,1.0
195501,0.0,0.0,0.0,2.0,0.0
195502,0.0,0.0,12.0,6.0,0.0
195505,0.0,0.0,0.0,1.0,0.0
195506,0.0,0.0,0.0,1.0,1.0
195508,1.0,0.0,0.0,8.0,4.0
195510,2.0,0.0,0.0,9.0,0.0
195512,0.0,0.0,0.0,5.0,4.0
195513,0.0,0.0,0.0,1.0,1.0
195514,1.0,0.0,0.0,3.0,3.0
195515,0.0,0.0,0.0,3.0,2.0
195517,1.0,0.0,0.0,1.0,1.0
195529,1.0,0.0,0.0,6.0,5.0
195538,0.0,0.0,0.0,1.0,1.0
195542,0.0,0.0,0.0,2.0,1.0
195548,3.0,0.0,0.0,3.0,1.0
195554,0.0,0.0,13.0,10.0,6.0
195557,0.0,0.0,0.0,8.0,1.0
195562,0.0,0.0,59.0,54.0,7.0
195570,0.0,0.0,0.0,2.0,2.0
195574,1.0,0.0,0.0,9.0,3.0
195576,0.0,0.0,0.0,2.0,2.0
195577,0.0,0.0,0.0,6.0,2.0
195579,0.0,0.0,0.0,3.0,2.0
195584,0.0,0.0,0.0,5.0,1.0
195586,0.0,0.0,0.0,1.0,0.0
195591,2.0,0.0,0.0,10.0,3.0
195593,0.0,0.0,0.0,8.0,1.0
195594,0.0,0.0,0.0,3.0,1.0
195595,0.0,0.0,0.0,5.0,0.0
195597,0.0,0.0,0.0,1.0,0.0
195598,0.0,0.0,0.0,1.0,0.0
195603,2.0,0.0,0.0,10.0,2.0
195604,2.0,0.0,0.0,3.0,1.0
195606,1.0,0.0,0.0,2.0,1.0
195607,1.0,0.0,2.0,19.0,11.0
195615,0.0,0.0,0.0,3.0,1.0
195616,4.0,0.0,6.0,23.0,5.0
195617,1.0,0.0,0.0,5.0,1.0
195618,0.0,0.0,0.0,2.0,0.0
195619,0.0,0.0,0.0,3.0,1.0
195624,1.0,0.0,0.0,3.0,1.0
195643,0.0,0.0,0.0,1.0,0.0
195645,1.0,0.0,0.0,2.0,1.0
195646,3.0,0.0,31.0,20.0,0.0
195652,0.0,0.0,0.0,1.0,0.0
195660,0.0,0.0,0.0,1.0,1.0
195671,0.0,0.0,0.0,5.0,5.0
195679,3.0,0.0,0.0,9.0,0.0
195687,0.0,0.0,0.0,2.0,0.0
195690,1.0,0.0,0.0,1.0,0.0
195700,0.0,0.0,0.0,7.0,4.0
195701,0.0,0.0,0.0,2.0,0.0
195704,0.0,0.0,0.0,52.0,31.0
195707,0.0,0.0,13.0,22.0,17.0
195708,1.0,0.0,0.0,5.0,0.0
195709,0.0,0.0,0.0,1.0,1.0
195712,0.0,0.0,0.0,2.0,0.0
195723,2.0,0.0,0.0,1.0,0.0
195725,0.0,0.0,0.0,2.0,2.0
195726,0.0,0.0,0.0,3.0,3.0
195745,0.0,0.0,0.0,3.0,1.0
195748,0.0,0.0,0.0,3.0,1.0
195751,0.0,0.0,0.0,3.0,2.0
195753,0.0,0.0,0.0,1.0,1.0
195755,0.0,0.0,0.0,2.0,0.0
195756,0.0,0.0,0.0,6.0,5.0
195758,0.0,0.0,0.0,1.0,0.0
195764,0.0,0.0,0.0,2.0,2.0
195768,1.0,0.0,0.0,1.0,0.0
195780,0.0,0.0,4.0,5.0,0.0
195783,2.0,0.0,0.0,3.0,1.0
195785,0.0,0.0,0.0,3.0,0.0
195787,0.0,0.0,0.0,1.0,1.0
195794,0.0,0.0,0.0,2.0,1.0
195795,0.0,0.0,0.0,1.0,0.0
195796,0.0,0.0,0.0,10.0,6.0
195797,0.0,0.0,0.0,1.0,0.0
195798,0.0,0.0,0.0,5.0,1.0
195802,0.0,0.0,0.0,1.0,1.0
195804,0.0,0.0,0.0,3.0,1.0
195806,0.0,0.0,0.0,1.0,0.0
195809,3.0,0.0,8.0,5.0,2.0
195812,1.0,0.0,0.0,2.0,1.0
195814,0.0,0.0,0.0,3.0,2.0
195816,1.0,0.0,0.0,3.0,0.0
195817,0.0,0.0,4.0,3.0,1.0
195820,0.0,0.0,0.0,1.0,1.0
195821,2.0,0.0,0.0,8.0,6.0
195822,1.0,0.0,0.0,4.0,2.0
195824,0.0,0.0,0.0,1.0,1.0
195825,0.0,0.0,0.0,1.0,1.0
195826,1.0,0.0,0.0,2.0,1.0
195827,0.0,0.0,0.0,1.0,1.0
195829,0.0,0.0,0.0,29.0,1.0
195830,2.0,0.0,0.0,6.0,4.0
195831,0.0,0.0,0.0,2.0,2.0
195832,0.0,0.0,0.0,6.0,2.0
195833,0.0,0.0,0.0,1.0,1.0
195835,0.0,0.0,0.0,1.0,0.0
195840,1.0,0.0,16.0,13.0,3.0
195854,0.0,0.0,0.0,1.0,1.0
195863,0.0,0.0,0.0,9.0,3.0
195865,0.0,0.0,0.0,10.0,1.0
195866,0.0,0.0,0.0,1.0,1.0
195867,0.0,0.0,0.0,3.0,3.0
195868,0.0,0.0,0.0,1.0,1.0
195869,1.0,0.0,16.0,28.0,2.0
195871,1.0,0.0,0.0,4.0,1.0
195873,0.0,0.0,8.0,18.0,3.0
195877,0.0,0.0,0.0,2.0,2.0
195878,1.0,0.0,4.0,18.0,8.0
195879,0.0,0.0,0.0,18.0,4.0
195880,0.0,0.0,0.0,3.0,1.0
195882,0.0,0.0,0.0,34.0,6.0
195886,0.0,0.0,6.0,2.0,1.0
195889,0.0,0.0,0.0,1.0,1.0
195894,0.0,0.0,0.0,1.0,0.0
195897,0.0,0.0,0.0,13.0,9.0
195898,1.0,0.0,0.0,16.0,4.0
195899,0.0,0.0,0.0,19.0,0.0
195900,0.0,0.0,0.0,2.0,2.0
195902,1.0,0.0,39.0,21.0,1.0
195903,0.0,0.0,0.0,5.0,5.0
195912,0.0,0.0,0.0,2.0,1.0
195915,0.0,0.0,0.0,1.0,1.0
195917,1.0,0.0,0.0,20.0,3.0
195920,1.0,0.0,0.0,4.0,1.0
195921,2.0,0.0,0.0,8.0,3.0
195924,0.0,0.0,0.0,1.0,1.0
195926,0.0,0.0,0.0,1.0,1.0
195929,0.0,0.0,0.0,2.0,1.0
195931,0.0,0.0,0.0,3.0,0.0
195932,1.0,0.0,0.0,1.0,1.0
195936,0.0,0.0,0.0,1.0,1.0
195939,0.0,0.0,0.0,1.0,1.0
195940,0.0,0.0,0.0,1.0,1.0
195946,0.0,0.0,4.0,7.0,0.0
195949,0.0,0.0,11.0,19.0,1.0
195950,1.0,0.0,7.0,14.0,1.0
195951,0.0,0.0,0.0,12.0,4.0
195952,0.0,0.0,0.0,3.0,2.0
195953,0.0,0.0,4.0,4.0,0.0
195955,0.0,0.0,0.0,2.0,2.0
195957,0.0,0.0,0.0,2.0,1.0
195960,1.0,0.0,0.0,3.0,1.0
195961,0.0,0.0,0.0,1.0,1.0
195964,0.0,0.0,0.0,2.0,1.0
195972,0.0,0.0,49.0,21.0,0.0
195977,0.0,0.0,0.0,3.0,3.0
195978,0.0,0.0,0.0,2.0,2.0
195981,0.0,0.0,0.0,11.0,8.0
195986,0.0,0.0,0.0,6.0,2.0
195987,0.0,0.0,0.0,2.0,1.0
195988,0.0,0.0,0.0,1.0,1.0
195989,0.0,0.0,0.0,2.0,1.0
195991,0.0,0.0,0.0,1.0,1.0
195994,2.0,0.0,0.0,5.0,0.0
195996,0.0,0.0,0.0,6.0,3.0
196000,0.0,0.0,0.0,4.0,0.0
196013,0.0,0.0,0.0,3.0,0.0
196018,0.0,0.0,0.0,9.0,0.0
196021,0.0,0.0,0.0,1.0,0.0
196023,0.0,0.0,0.0,9.0,3.0
196024,0.0,0.0,0.0,3.0,0.0
196025,0.0,0.0,0.0,3.0,0.0
196036,1.0,0.0,0.0,3.0,1.0
196045,0.0,0.0,0.0,3.0,1.0
196047,0.0,0.0,0.0,11.0,0.0
196056,0.0,0.0,0.0,1.0,1.0
196058,0.0,0.0,0.0,1.0,0.0
196059,0.0,0.0,0.0,2.0,0.0
196061,0.0,0.0,0.0,26.0,3.0
196062,0.0,0.0,25.0,17.0,0.0
196065,0.0,0.0,0.0,1.0,1.0
196068,0.0,0.0,0.0,1.0,0.0
196069,0.0,0.0,0.0,11.0,0.0
196072,1.0,0.0,163.0,63.0,4.0
196081,1.0,0.0,0.0,2.0,1.0
196094,0.0,0.0,0.0,1.0,1.0
196095,0.0,0.0,0.0,1.0,1.0
196098,0.0,0.0,0.0,5.0,3.0
196101,1.0,0.0,0.0,12.0,0.0
196102,0.0,0.0,0.0,1.0,1.0
196106,0.0,0.0,4.0,2.0,1.0
196110,0.0,0.0,0.0,3.0,0.0
196113,0.0,0.0,0.0,2.0,0.0
196115,0.0,0.0,0.0,1.0,1.0
196116,0.0,0.0,0.0,2.0,1.0
196118,0.0,0.0,0.0,5.0,5.0
196120,0.0,0.0,0.0,6.0,3.0
196121,0.0,0.0,0.0,3.0,1.0
196122,0.0,0.0,0.0,2.0,2.0
196123,0.0,0.0,0.0,1.0,0.0
196128,0.0,0.0,0.0,3.0,0.0
196130,0.0,0.0,0.0,1.0,0.0
196134,0.0,0.0,0.0,17.0,4.0
196136,0.0,0.0,0.0,1.0,0.0
196139,0.0,0.0,0.0,3.0,2.0
196141,1.0,0.0,0.0,3.0,3.0
196142,2.0,0.0,0.0,2.0,2.0
196144,0.0,0.0,0.0,19.0,8.0
196146,0.0,0.0,0.0,7.0,1.0
196147,0.0,0.0,0.0,1.0,1.0
196150,0.0,0.0,0.0,5.0,1.0
196155,1.0,0.0,10.0,16.0,5.0
196162,0.0,0.0,0.0,8.0,3.0
196166,0.0,0.0,0.0,4.0,3.0
196170,3.0,0.0,0.0,3.0,3.0
196171,0.0,0.0,26.0,42.0,0.0
196177,3.0,0.0,0.0,5.0,4.0
196178,0.0,0.0,0.0,1.0,1.0
196180,0.0,0.0,33.0,59.0,1.0
